ShipmentCount,YearNumber,MonthNumber,upscustomerid,OriginLocCode,DestLocCode,StandardWeightInKG
18,2015,12,18,CNTRL,CKG,57
35,2017,1,18,CNTRL,CKG,31
73,2017,1,17,CNTRL,HOU,4
9,2015,10,18,CNTRL,CKG,52
14,2015,8,18,CNTRL,CKG,60
10,2017,5,7,CNTRL,PEN,2
7,2017,7,5,CNTRL,SDF,13
7,2014,11,7,CNTRL,TYO,9
8,2014,12,18,CNTRL,KUB,80
20,2017,3,17,CNTRL,ELP,13
8,2015,5,18,CNTRL,CKG,161
7,2017,5,17,CNTRL,ELP,126
10,2014,8,3,CNTRL,ONT,11
7,2016,7,5,CNTRL,SDF,11
8,2016,6,7,CNTRL,SEA,320
10,2014,11,7,CNTRL,ELP,15
16,2017,8,17,CNTRL,ELP,46
7,2017,9,17,CNTRL,ELP,187
64,2016,5,18,CNTRL,CKG,28
8,2015,9,3,CNTRL,ONT,2
19,2017,3,18,CNTRL,CKG,8
10,2017,8,5,CNTRL,KUB,29
7,2017,4,5,CNTRL,SDF,584
9,2014,9,5,CNTRL,AMS,10
11,2017,10,18,CNTRL,CKG,151
70,2014,12,17,CNTRL,SFO,4
9,2015,1,7,CNTRL,YYZ,4
8,2015,11,18,CNTRL,CKG,140
9,2017,3,17,CNTRL,HOU,12
40,2016,9,5,CNTRL,SIN,3
7,2014,11,18,CNTRL,CKG,226
22,2015,5,17,CNTRL,HOU,24
55,2017,5,18,CNTRL,CKG,31
9,2015,5,7,CNTRL,PHX,106
9,2014,11,3,CNTRL,ONT,11
63,2018,1,18,CNTRL,CKG,28
35,2017,10,18,CNTRL,CKG,10
12,2017,5,5,CNTRL,SIN,2
9,2016,4,18,CNTRL,ELP,207
9,2017,3,5,CNTRL,SHA,4
15,2018,1,18,CNTRL,CKG,140
18,2017,1,17,CNTRL,ELP,51
22,2014,8,3,CNTRL,ONT,4
14,2015,7,18,CNTRL,CKG,85
22,2015,2,17,CNTRL,HOU,11
7,2017,8,5,CNTRL,KUB,9
10,2017,12,17,CNTRL,HOU,12
11,2017,9,7,CNTRL,TPA,46
9,2014,9,18,CNTRL,CKG,72
16,2014,9,18,CNTRL,CKG,7
7,2015,9,17,CNTRL,CKG,3
38,2018,1,18,CNTRL,CKG,6
17,2017,6,17,CNTRL,ELP,40
19,2017,2,18,CNTRL,CKG,127
7,2015,9,7,CNTRL,CTU,40
24,2015,3,18,CNTRL,CKG,90
11,2016,8,18,CNTRL,KUB,41
9,2017,4,5,CNTRL,SIN,6
9,2016,8,17,CNTRL,ELP,236
40,2016,12,17,CNTRL,HOU,5
8,2016,8,17,CNTRL,ELP,75
12,2017,6,17,CNTRL,ELP,181
9,2015,7,17,CNTRL,HOU,44
29,2015,12,17,CNTRL,SFO,7
7,2017,11,7,CNTRL,PEN,2
9,2015,4,5,CNTRL,AMS,4
19,2014,12,5,CNTRL,AMS,2
41,2016,9,18,CNTRL,CKG,38
10,2017,11,5,CNTRL,SDF,4
11,2015,3,5,CNTRL,SHE,87
14,2018,2,5,CNTRL,SHA,12
9,2016,8,17,CNTRL,ELP,53
12,2017,3,18,CNTRL,CKG,89
12,2015,2,17,CNTRL,HOU,225
36,2015,12,7,CNTRL,YYZ,2
7,2016,5,7,CNTRL,SEA,320
13,2016,5,17,CNTRL,ELP,9
15,2016,4,17,CNTRL,HOU,9
8,2014,10,18,CNTRL,CKG,97
24,2017,7,17,CNTRL,ELP,79
22,2015,3,17,CNTRL,HOU,31
7,2016,9,17,CNTRL,ELP,123
11,2015,10,18,CNTRL,CKG,101
12,2014,9,18,CNTRL,CKG,19
10,2016,2,5,CNTRL,SDF,4
9,2017,4,17,CNTRL,HOU,9
15,2017,6,18,CNTRL,CKG,142
42,2017,5,18,CNTRL,CKG,49
7,2016,11,17,CNTRL,ELP,176
7,2016,9,17,CNTRL,ELP,62
16,2016,12,18,CNTRL,CKG,41
7,2014,10,5,CNTRL,AMS,13
12,2017,11,17,CNTRL,HOU,8
12,2018,2,18,CNTRL,CKG,11
15,2016,4,3,CNTRL,MEM,4
42,2017,6,18,CNTRL,CKG,49
18,2016,12,17,CNTRL,HOU,8
8,2015,3,5,CNTRL,SHE,1700
14,2014,8,18,CNTRL,CKG,34
12,2017,1,17,CNTRL,ELP,64
7,2016,9,18,CNTRL,CKG,162
19,2016,6,18,CNTRL,CKG,81
7,2016,7,7,CNTRL,YYZ,9
34,2016,3,5,CNTRL,SIN,1
28,2016,9,18,CNTRL,CKG,68
7,2015,11,5,CNTRL,SDF,4
7,2017,2,5,CNTRL,MIL,240
8,2016,3,7,CNTRL,PHX,375
14,2014,9,17,CNTRL,HOU,44
13,2016,6,3,CNTRL,BOS,9
7,2016,1,7,CNTRL,MIL,3
10,2015,10,18,CNTRL,CKG,147
8,2014,8,17,CNTRL,HOU,11
13,2014,11,17,CNTRL,HOU,26
34,2016,11,5,CNTRL,SIN,1
9,2016,10,17,CNTRL,ELP,139
77,2014,8,17,CNTRL,SFO,2
11,2015,2,18,CNTRL,CKG,50
8,2015,6,18,CNTRL,CKG,661
9,2015,8,7,CNTRL,PHX,11
17,2016,11,18,CNTRL,CKG,68
9,2015,4,8,CNTRL,ORD,212
12,2018,1,18,CNTRL,CKG,177
7,2014,8,5,CNTRL,AMS,48
7,2016,5,17,CNTRL,ELP,11
22,2017,6,18,CNTRL,CKG,92
12,2017,1,18,CNTRL,KUB,5
21,2015,7,9,CNTRL,SGF,22520
12,2016,1,18,CNTRL,CKG,254
7,2015,8,3,CNTRL,ONT,24
16,2014,12,5,CNTRL,SDF,496
28,2016,7,18,CNTRL,CKG,38
9,2016,12,17,CNTRL,ELP,71
9,2016,8,18,CNTRL,CKG,18
